date,futures_id,contract_date,open,max,min,close,spread,spread_per,volume,settlement_price,open_interest,trading_session
2020-04-01,IMF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,61.6,7,position
2020-04-01,IMF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,62.5,0,position
2020-04-01,IMF,202004/202005,-0.41,-0.4,-0.41,-0.4,0.0,0.0,7,0.0,0,position
2020-04-01,IOF,202004,172.0,175.5,172.0,173.5,1.0,0.58,487,173.5,581,position
2020-04-01,IOF,202005,171.5,174.5,171.5,174.0,2.0,1.16,175,174.0,562,position
2020-04-01,IOF,202006,171.0,174.0,171.0,174.0,1.5,0.87,2,174.0,184,position
2020-04-01,IOF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,171.0,0,position
2020-04-01,IOF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,174.5,0,position
2020-04-01,IOF,202004/202005,-0.34,-0.01,-0.34,-0.14,0.0,0.0,172,0.0,0,position
2020-04-01,IPF,202004,35.5,36.5,35.4,36.5,0.7,1.96,10,36.5,90,position
2020-04-01,IPF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,36.4,10,position
2020-04-01,IPF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,36.6,5,position
2020-04-01,IPF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,36.65,0,position
2020-04-01,IPF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,36.6,0,position
2020-04-01,IQF,202004,34.0,34.15,33.5,33.5,-0.35,-1.03,65,33.5,272,position
2020-04-01,IQF,202005,33.8,33.85,33.35,33.4,-0.25,-0.74,75,33.4,95,position
2020-04-01,IQF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,33.6,0,position
2020-04-01,IQF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,33.75,1,position
2020-04-01,IQF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,33.85,0,position
2020-04-01,IQF,202004/202005,-0.26,-0.25,-0.31,-0.31,0.0,0.0,13,0.0,0,position
2020-04-01,IRF,202004,31.9,32.05,31.3,31.65,-0.5,-1.56,2530,31.7,1205,position
2020-04-01,IRF,202005,31.5,31.8,31.35,31.55,-0.45,-1.41,167,31.55,311,position
2020-04-01,IRF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,31.5,231,position
2020-04-01,IRF,202009,31.95,0.0,0.0,31.95,0.0,0.0,1,31.5,212,position
2020-04-01,IRF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,31.9,0,position
2020-04-01,IRF,202004/202005,-0.12,-0.12,-0.13,-0.13,0.0,0.0,40,0.0,0,position
2020-04-01,IRF,202005/202009,-0.24,-0.24,-0.24,-0.24,0.0,0.0,1,0.0,0,position
2020-04-01,ITF,202004,43.9,44.15,43.3,44.15,0.25,0.57,123,44.15,200,position
2020-04-01,ITF,202005,43.65,0.0,0.0,43.65,0.0,0.0,13,43.9,42,position
2020-04-01,ITF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,44.55,2,position
2020-04-01,ITF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,44.55,0,position
2020-04-01,ITF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,44.65,0,position
2020-04-01,ITF,202004/202005,-0.21,-0.19,-0.21,-0.19,0.0,0.0,13,0.0,0,position
2020-04-01,IXF,202004,39.95,42.35,39.95,41.1,1.15,2.88,468,41.1,205,position
2020-04-01,IXF,202005,40.3,42.0,40.3,41.3,1.35,3.38,48,41.3,68,position
2020-04-01,IXF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,40.9,4,position
2020-04-01,IXF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,41.4,0,position
2020-04-01,IXF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,41.85,0,position
2020-04-01,IXF,202004/202005,-0.09,-0.09,-0.12,-0.12,0.0,0.0,12,0.0,0,position
2020-04-01,IYF,202004,114.5,121.5,114.0,121.0,4.0,3.42,324,121.0,324,position
2020-04-01,IYF,202005,120.0,120.0,120.0,120.0,3.5,3.0,88,120.0,228,position
2020-04-01,IYF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,120.5,3,position
2020-04-01,IYF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,122.0,0,position
2020-04-01,IYF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,122.0,0,position
2020-04-01,IYF,202004/202005,-0.07,-0.03,-0.18,-0.04,0.0,0.0,87,0.0,0,position
2020-04-01,IZF,202004,16.55,16.75,16.4,16.65,0.15,0.91,98,16.65,358,position
2020-04-01,IZF,202005,16.4,16.65,16.4,16.65,0.3,1.83,9,16.65,87,position
2020-04-01,IZF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,16.65,0,position
2020-04-01,IZF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,0,position
2020-04-01,IZF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,0,position
2020-04-01,JBF,202004,184.0,187.5,181.5,185.0,3.0,1.65,113,185.0,209,position
2020-04-01,JBF,202005,183.0,185.0,183.0,184.0,1.5,0.82,12,184.0,34,position
2020-04-01,JBF,202006,183.0,184.5,183.0,183.5,1.0,0.55,7,183.5,6,position
2020-04-01,JBF,202009,179.0,179.0,179.0,179.0,1.5,0.85,5,180.0,0,position
2020-04-01,JBF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,186.0,0,position
2020-04-01,JFF,202004,274.0,281.5,271.0,272.0,-2.0,-0.73,198,272.0,259,position
2020-04-01,JFF,202005,274.0,274.0,272.5,273.5,-0.5,-0.18,83,273.5,294,position
2020-04-01,JFF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,272.5,0,position
2020-04-01,JFF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,273.0,1,position
2020-04-01,JFF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,275.0,1,position
2020-04-01,JFF,202004/202005,0.01,0.01,-0.49,-0.23,0.0,0.0,73,0.0,0,position
2020-04-01,JNF,202004,34.55,35.45,34.55,35.4,1.05,3.06,412,35.4,463,position
2020-04-01,JNF,202005,34.65,35.3,34.65,35.3,0.95,2.77,28,35.3,131,position
2020-04-01,JNF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,35.55,2,position
2020-04-01,JNF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,35.3,1,position
2020-04-01,JNF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,35.5,0,position
2020-04-01,JNF,202004/202005,-0.14,-0.14,-0.14,-0.14,0.0,0.0,15,0.0,0,position
2020-04-01,JPF,202004,35.25,35.25,35.1,35.2,0.05,0.14,10,35.2,60,position
2020-04-01,JPF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,35.35,22,position
2020-04-01,JPF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,35.25,3,position
2020-04-01,JPF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,35.6,0,position
2020-04-01,JPF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,35.85,0,position
2020-04-01,JSF,202004,58.3,59.2,57.8,58.6,0.6,1.03,166,58.6,232,position
2020-04-01,JSF,202005,58.5,58.9,58.4,58.4,0.5,0.86,37,58.4,251,position
2020-04-01,JSF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,58.6,10,position
2020-04-01,JSF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,58.6,2,position
2020-04-01,JSF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,58.8,1,position
2020-04-01,JSF,202004/202005,-0.14,-0.12,-0.14,-0.12,0.0,0.0,24,0.0,0,position
2020-04-01,JWF,202004,72.5,72.5,72.5,72.5,-0.5,-0.68,1,72.5,44,position
2020-04-01,JWF,202005,72.3,72.3,72.3,72.3,-0.6,-0.82,1,72.3,6,position
2020-04-01,JWF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,73.2,4,position
2020-04-01,JWF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,71.3,0,position
2020-04-01,JWF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,72.2,0,position
2020-04-01,JZF,202004,23.3,23.6,22.95,23.5,0.1,0.43,563,23.5,521,position
2020-04-01,JZF,202005,23.0,23.45,23.0,23.45,0.05,0.21,61,23.45,129,position
2020-04-01,JZF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,23.35,9,position
2020-04-01,JZF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,23.6,0,position
2020-04-01,JZF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,23.65,0,position
2020-04-01,JZF,202004/202005,-0.12,-0.11,-0.12,-0.11,0.0,0.0,12,0.0,0,position
2020-04-01,KAF,202004,79.5,82.5,79.5,81.1,1.9,2.4,184,81.1,182,position
2020-04-01,KAF,202005,79.4,82.3,79.4,81.7,2.8,3.55,23,80.9,43,position
2020-04-01,KAF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0,1,position
2020-04-01,KAF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,80.3,0,position
2020-04-01,KAF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,81.3,2,position
2020-04-01,KAF,202004/202005,-0.2,-0.2,-0.2,-0.2,0.0,0.0,6,0.0,0,position
2020-04-01,KB1,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,134.0,1,position
2020-04-01,KBF,202004,130.0,134.0,130.0,132.5,0.5,0.38,71,132.5,169,position
2020-04-01,KBF,202005,131.0,133.5,131.0,133.5,1.5,1.14,4,133.5,16,position
2020-04-01,KBF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,133.0,0,position
2020-04-01,KBF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,133.5,0,position
2020-04-01,KBF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,131.5,0,position
2020-04-01,KBF,202004/202005,-0.49,-0.49,-0.49,-0.49,0.0,0.0,2,0.0,0,position
2020-04-01,KCF,202004,85.0,85.0,84.5,84.9,-0.6,-0.7,15,84.9,112,position
2020-04-01,KCF,202005,85.3,0.0,0.0,85.3,0.0,0.0,3,84.7,16,position
2020-04-01,KCF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,84.8,1,position
2020-04-01,KCF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,84.7,0,position
2020-04-01,KCF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,85.2,0,position
2020-04-01,KCF,202004/202005,-0.29,-0.29,-0.29,-0.29,0.0,0.0,3,0.0,0,position
2020-04-01,KDF,202004,105.0,113.5,104.5,112.5,6.5,6.13,764,112.5,502,position
2020-04-01,KDF,202005,104.5,113.0,104.5,112.0,6.5,6.16,372,112.0,842,position
2020-04-01,KDF,202006,110.5,110.5,109.0,109.5,5.0,4.78,8,111.0,79,position
2020-04-01,KDF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,110.0,215,position
2020-04-01,KDF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,114.0,0,position
2020-04-01,KDF,202004/202005,-0.57,-0.48,-0.59,-0.53,0.0,0.0,259,0.0,0,position
2020-04-01,KFF,202004,17.95,18.05,17.95,18.05,0.4,2.27,5,18.05,403,position
2020-04-01,KFF,202005,18.0,18.0,18.0,18.0,0.1,0.56,2,18.0,6,position
2020-04-01,KFF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,18.25,0,position
2020-04-01,KFF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,17.95,0,position
2020-04-01,KFF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,18.15,0,position
2020-04-01,KGF,202004,53.7,55.3,53.5,54.0,2.0,3.85,94,54.0,110,position
2020-04-01,KGF,202005,53.6,55.2,53.6,53.8,1.3,2.48,37,53.8,165,position
2020-04-01,KGF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,54.6,1,position
2020-04-01,KGF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,54.8,33,position
2020-04-01,KGF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,54.5,0,position
2020-04-01,KGF,202004/202005,-0.19,-0.13,-0.19,-0.13,0.0,0.0,27,0.0,0,position
2020-04-01,KIF,202004,42.0,42.8,41.75,42.8,0.95,2.27,11,42.8,117,position
2020-04-01,KIF,202005,41.8,41.8,41.8,41.8,0.1,0.24,2,41.8,14,position
2020-04-01,KIF,202006,41.65,0.0,0.0,41.65,0.0,0.0,3,42.6,3,position
2020-04-01,KIF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,42.2,0,position
2020-04-01,KIF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,42.4,0,position
2020-04-01,KIF,202004/202005,-0.13,-0.13,-0.13,-0.13,0.0,0.0,1,0.0,0,position
2020-04-01,KIF,202004/202006,-0.49,-0.49,-0.49,-0.49,0.0,0.0,3,0.0,0,position
2020-04-01,KKF,202004,30.0,30.8,30.0,30.3,0.5,1.68,91,30.3,64,position
2020-04-01,KKF,202005,30.2,30.3,30.1,30.1,0.25,0.84,30,30.1,46,position
2020-04-01,KKF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,30.55,0,position
2020-04-01,KKF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,30.6,0,position
2020-04-01,KKF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,30.6,0,position
2020-04-01,KKF,202004/202005,-0.1,-0.1,-0.1,-0.1,0.0,0.0,5,0.0,0,position
2020-04-01,KLF,202004,25.7,26.2,25.65,25.85,-0.05,-0.19,119,25.85,279,position
2020-04-01,KLF,202005,26.1,26.1,25.55,25.75,0.15,0.59,30,25.75,67,position
2020-04-01,KLF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,25.9,0,position
2020-04-01,KLF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,25.85,0,position
2020-04-01,KLF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,26.15,0,position
2020-04-01,KOF,202004,49.05,49.05,48.9,48.9,-0.2,-0.41,198,48.9,325,position
2020-04-01,KOF,202005,48.95,48.95,48.95,48.95,-0.45,-0.91,194,48.95,355,position
2020-04-01,KOF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,48.45,0,position
2020-04-01,KOF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,48.85,0,position
2020-04-01,KOF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,48.6,0,position
2020-04-01,KOF,202004/202005,-0.09,-0.01,-0.16,-0.08,0.0,0.0,193,0.0,0,position
2020-04-01,KPF,202004,40.75,41.95,40.5,41.9,3.75,9.83,197,41.9,167,position
2020-04-01,KPF,202005,41.6,41.85,41.6,41.8,3.75,9.86,65,41.8,85,position
2020-04-01,KPF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,42.05,3,position
2020-04-01,KPF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,42.15,7,position
2020-04-01,KPF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,42.5,1,position
2020-04-01,KPF,202004/202005,-0.14,-0.1,-0.16,-0.14,0.0,0.0,47,0.0,0,position
2020-04-01,KSF,202004,105.0,106.5,104.0,106.5,2.0,1.91,42,106.5,176,position
2020-04-01,KSF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,108.0,33,position
2020-04-01,KSF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,107.0,1,position
2020-04-01,KSF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,107.5,2,position
2020-04-01,KSF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,108.5,0,position
2020-04-01,KWF,202004,16.9,17.1,16.6,16.65,-0.2,-1.19,281,16.65,168,position
2020-04-01,KWF,202005,16.95,16.95,16.5,16.55,-0.05,-0.3,81,16.55,35,position
2020-04-01,KWF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,16.65,0,position
2020-04-01,KWF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,16.7,0,position
2020-04-01,KWF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,16.75,0,position
2020-04-01,LBF,202004,96.1,96.1,95.5,95.5,0.7,0.74,13,95.5,49,position
2020-04-01,LBF,202005,94.7,0.0,0.0,94.7,0.0,0.0,9,95.4,7,position
2020-04-01,LBF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,96.0,0,position
2020-04-01,LBF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,96.0,0,position
2020-04-01,LBF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,95.8,12,position
2020-04-01,LBF,202004/202005,-0.21,-0.21,-0.31,-0.31,0.0,0.0,9,0.0,0,position
2020-04-01,LCF,202004,99.2,99.2,98.3,98.5,-0.9,-0.91,22,98.5,115,position
2020-04-01,LCF,202005,98.6,98.6,98.5,98.5,-1.0,-1.01,2,98.5,121,position
2020-04-01,LCF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,99.6,5,position
2020-04-01,LCF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,98.5,0,position
2020-04-01,LCF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,98.5,0,position
2020-04-01,LEF,202004,406.5,413.5,400.5,408.5,-2.0,-0.49,3142,408.5,758,position
2020-04-01,LEF,202005,405.0,411.0,402.5,410.0,1.0,0.24,75,410.0,272,position
2020-04-01,LEF,202006,405.5,405.5,405.5,405.5,-3.0,-0.73,1,406.0,112,position
2020-04-01,LEF,202009,400.0,405.5,400.0,405.0,1.0,0.25,4,405.0,1,position
2020-04-01,LEF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,405.0,0,position
2020-04-01,LEF,202004/202005,-0.99,-0.91,-1.01,-0.91,0.0,0.0,64,0.0,0,position
2020-04-01,LIF,202004,92.6,93.7,91.2,92.2,-2.3,-2.43,329,92.2,161,position
2020-04-01,LIF,202005,92.2,93.6,91.3,92.0,-2.4,-2.54,48,92.0,74,position
2020-04-01,LIF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,92.1,7,position
2020-04-01,LIF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,91.9,1,position
2020-04-01,LIF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,92.3,0,position
2020-04-01,LIF,202004/202005,-0.21,-0.19,-0.21,-0.21,0.0,0.0,28,0.0,0,position
2020-04-01,LMF,202004,108.0,111.0,108.0,110.0,1.0,0.92,95,110.0,198,position
2020-04-01,LMF,202005,110.0,0.0,0.0,110.0,0.0,0.0,85,111.0,107,position
2020-04-01,LMF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,111.5,0,position
2020-04-01,LMF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,110.5,0,position
2020-04-01,LMF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,111.5,0,position
2020-04-01,LMF,202004/202005,-0.25,-0.24,-0.25,-0.24,0.0,0.0,85,0.0,0,position
2020-04-01,LOF,202004,0.0,0.0,0.0,0.0,0.0,0.0,0,17.85,316,position
2020-04-01,LOF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,17.8,19,position
2020-04-01,LOF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,17.75,0,position
2020-04-01,LOF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,17.7,0,position
2020-04-01,LOF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,17.8,0,position
2020-04-01,LQF,202004,23.0,23.05,22.6,23.0,0.0,0.0,185,23.0,307,position
2020-04-01,LQF,202005,22.6,22.75,22.5,22.55,-0.15,-0.66,23,22.55,44,position
2020-04-01,LQF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,23.25,1,position
2020-04-01,LQF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,23.25,1,position
2020-04-01,LQF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,23.25,0,position
2020-04-01,LQF,202004/202005,-0.19,-0.19,-0.19,-0.19,0.0,0.0,1,0.0,0,position
2020-04-01,LRF,202004,7.48,0.0,0.0,7.48,0.0,0.0,24,7.57,371,position
2020-04-01,LRF,202005,7.53,0.0,0.0,7.53,0.0,0.0,24,7.62,32,position
2020-04-01,LRF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,7.64,0,position
2020-04-01,LRF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,7.64,1,position
2020-04-01,LRF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,7.64,0,position
2020-04-01,LRF,202004/202005,-0.04,-0.04,-0.04,-0.04,0.0,0.0,24,0.0,0,position
2020-04-01,LTF,202004,62.5,62.5,62.1,62.1,-0.4,-0.64,2,62.1,110,position
2020-04-01,LTF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,61.7,39,position
2020-04-01,LTF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,61.9,1,position
2020-04-01,LTF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,61.9,0,position
2020-04-01,LTF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,62.5,0,position
2020-04-01,LUF,202004,92.3,92.6,90.5,90.5,-2.5,-2.69,244,90.5,618,position
2020-04-01,LUF,202005,91.4,92.0,91.1,91.1,-1.7,-1.83,111,91.1,620,position
2020-04-01,LUF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,91.5,12,position
2020-04-01,LUF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,89.9,1,position
2020-04-01,LUF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,90.4,1,position
2020-04-01,LUF,202004/202005,0.01,0.02,-0.01,-0.01,0.0,0.0,99,0.0,0,position
2020-04-01,LVF,202004,91.4,92.9,90.1,92.0,0.6,0.66,58,92.0,206,position
2020-04-01,LVF,202005,91.0,92.1,90.9,92.1,1.5,1.66,5,92.1,34,position
2020-04-01,LVF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,92.4,5,position
2020-04-01,LVF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,92.9,0,position
2020-04-01,LVF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,92.9,0,position
2020-04-01,LWF,202004,240.0,240.0,232.0,234.5,-5.5,-2.29,55,234.5,214,position
2020-04-01,LWF,202005,241.0,0.0,0.0,241.0,0.0,0.0,14,235.5,36,position
2020-04-01,LWF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,240.0,0,position
2020-04-01,LWF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,237.5,0,position
2020-04-01,LWF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,240.0,0,position
2020-04-01,LWF,202004/202005,-0.58,-0.49,-0.58,-0.49,0.0,0.0,14,0.0,0,position
2020-04-01,LXF,202004,271.5,276.5,267.0,271.0,-2.5,-0.91,1805,271.0,888,position
2020-04-01,LXF,202005,271.5,274.5,271.0,271.0,-2.5,-0.91,20,271.0,181,position
2020-04-01,LXF,202006,270.5,274.0,270.5,272.0,2.0,0.74,5,272.0,10,position
2020-04-01,LXF,202009,267.0,268.0,267.0,268.0,0.0,0.0,4,268.0,1,position
2020-04-01,LXF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,267.0,1,position
2020-04-01,LXF,202004/202005,-1.02,-0.99,-1.02,-0.99,0.0,0.0,7,0.0,0,position
2020-04-01,LYF,202004,54.5,54.9,52.0,53.0,-1.5,-2.75,236,53.2,259,position
2020-04-01,LYF,202005,54.3,54.3,52.0,52.3,-1.9,-3.51,39,52.8,68,position
2020-04-01,LYF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,52.6,1,position
2020-04-01,LYF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,53.8,0,position
2020-04-01,LYF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,53.9,0,position
2020-04-01,MAF,202004,197.0,197.0,196.0,196.5,0.0,0.0,10,192.0,108,position
2020-04-01,MAF,202005,196.0,196.0,196.0,196.0,0.0,0.0,7,191.0,58,position
2020-04-01,MAF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,193.0,0,position
2020-04-01,MAF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,195.0,1,position
2020-04-01,MAF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,193.5,0,position
2020-04-01,MAF,202004/202005,-0.49,-0.49,-0.6,-0.6,0.0,0.0,6,0.0,0,position
2020-04-01,MBF,202004,20.9,20.9,20.85,20.85,0.15,0.72,34,20.85,67,position
2020-04-01,MBF,202005,20.85,20.85,20.85,20.85,0.05,0.24,29,20.85,154,position
2020-04-01,MBF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,21.05,0,position
2020-04-01,MBF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,21.05,1,position
2020-04-01,MBF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,21.15,0,position
2020-04-01,MBF,202004/202005,-0.05,-0.05,-0.05,-0.05,0.0,0.0,28,0.0,0,position
2020-04-01,MCF,202004,11.35,11.6,11.35,11.45,0.05,0.44,56,11.45,223,position
2020-04-01,MCF,202005,11.4,11.45,11.4,11.45,0.05,0.44,6,11.45,75,position
2020-04-01,MCF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,11.4,1,position
2020-04-01,MCF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,11.6,0,position
2020-04-01,MCF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,11.7,0,position
2020-04-01,MJF,202004,123.5,127.0,122.0,122.0,0.0,0.0,49,122.0,74,position
2020-04-01,MJF,202005,126.0,126.0,123.5,123.5,3.5,2.92,5,122.5,11,position
2020-04-01,MJF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,122.5,0,position
2020-04-01,MJF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,122.5,0,position
2020-04-01,MJF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,123.5,0,position
2020-04-01,MJF,202004/202005,-0.49,-0.49,-0.49,-0.49,0.0,0.0,1,0.0,0,position
2020-04-01,MKF,202004,121.5,122.5,120.5,121.5,0.0,0.0,179,121.5,793,position
